order_id,quantity,createdAt,item_name,price
383,1,2023-07-03 09:51:51.547+00,Special Fries,390
381,2,2023-07-03 14:09:43.927+00,Surya Arctic,50
381,1,2023-07-03 13:09:35.598+00,Carlsberg,700
381,1,2023-07-03 13:09:19.901+00,Tuborg,700
381,2,2023-07-03 14:09:43.927+00,Surya Arctic,50
381,1,2023-07-03 08:52:39.012+00,Soju,500
383,1,2023-07-04 10:15:20.509+00,Jack Daniels (30ml),475
384,6,2023-07-03 14:09:43.927+00,Surya Arctic,50
384,1,2023-07-03 10:07:43.647+00,Gyeran Mari ,500
384,1,2023-07-03 09:49:02.216+00, Kimchi momo Pork,380
384,6,2023-07-03 14:09:43.927+00,Surya Arctic,50
384,2,2023-07-05 14:15:09.69+00,Mint lemonade,330
381,3,2023-07-03 14:09:12.886+00,Surya Red,40
381,1,2023-07-03 13:09:19.901+00,Tuborg,700
381,1,2023-07-03 13:09:35.598+00,Carlsberg,700
381,1,2023-07-03 08:52:39.012+00,Soju,500
385,1,2023-07-03 10:06:32.365+00,Tang Su Yuk  Chicken,900
385,1,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
385,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
385,1,2023-07-03 11:42:53.087+00,Jajang Ramen pork,650
385,1,2023-07-03 14:18:52.131+00,Water,100
385,1,2023-07-03 12:21:09.969+00,Cappucino single,270
385,1,2023-07-03 12:58:26.228+00,Butterscotch MS,340
385,1,2023-07-03 13:01:01.55+00,Chocolate smoothie,320
386,2,2023-07-03 13:09:35.598+00,Carlsberg,700
386,2,2023-07-03 14:09:12.886+00,Surya Red,40
386,1,2023-07-03 14:09:43.927+00,Surya Arctic,50
387,1,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
387,1,2023-07-03 11:35:01.694+00,Rakbokki Chicken,850
387,1,2023-07-05 14:15:09.69+00,Mint lemonade,330
384,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
387,2,2023-07-03 14:09:12.886+00,Surya Red,40
387,2,2023-07-03 14:09:27.48+00,Surya light,40
387,1,2023-07-05 14:15:09.69+00,Mint lemonade,330
387,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
387,2,2023-07-03 14:09:12.886+00,Surya Red,40
388,1,2023-07-03 11:46:10.442+00,Deonjang Jigae  Veg,550
388,1,2023-07-03 09:52:14.721+00,Kimchi Jeon Veg,500
388,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
388,1,2023-07-10 14:24:19.775+00,Yeti,700
389,1,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
389,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
389,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
389,2,2023-07-03 12:32:04.415+00,Hot Lemon Honey,190
389,1,2023-07-03 12:41:57.011+00,Peach ice tea,320
390,1,2023-07-03 12:49:13.016+00,Kiwi Lime Refresher,370
391,1,2023-07-03 09:42:09.243+00,Kimbap Cheese,450
391,1,2023-07-03 09:54:23.423+00,Korean mushroom half,650
391,1,2023-07-03 08:52:02.001+00,Japchae Veg,900
390,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
392,1,2023-07-03 12:19:39.718+00,Americano Single,165
391,1,2023-07-03 12:04:35.94+00,Bulgogi Bokkeum Pork,1650
391,1,2023-07-04 10:20:04.779+00,Jack Daniels (180ml),2700
387,2,2023-07-03 14:09:27.48+00,Surya light,40
391,1,2023-07-03 09:41:28.081+00,kimbap Egg,450
393,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
393,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
393,1,2023-07-03 09:51:51.547+00,Special Fries,390
393,1,2023-07-03 13:49:28.721+00,Coke,170
389,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
389,1,2023-07-03 11:57:02.161+00,Jeyuk Deopbap chicken,650
389,1,2023-07-03 11:58:14.185+00,Bulgogi Deopbab Chicken,650
389,1,2023-07-03 11:59:54.636+00,Kimchi Bokkeumbap chicken,650
391,1,2023-07-03 09:42:09.243+00,Kimbap Cheese,450
391,1,2023-07-03 14:18:52.131+00,Water,100
389,1,2023-07-03 12:46:21.655+00,Butterscotch Ice-cream,200
389,1,2023-07-03 14:18:52.131+00,Water,100
621,1,2023-07-03 14:18:52.131+00,Water,100
395,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
395,1,2023-07-03 11:44:49.099+00,Kimchi Jigae Pork,650
395,1,2023-07-03 14:12:08.854+00,Rice per bowl,150
395,2,2023-07-05 14:15:09.69+00,Mint lemonade,330
395,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
396,4,2023-07-03 14:09:43.927+00,Surya Arctic,50
396,1,2023-07-03 14:18:52.131+00,Water,100
396,1,2023-07-03 12:19:39.718+00,Americano Single,165
395,1,2023-07-03 14:18:52.131+00,Water,100
396,1,2023-07-03 12:19:39.718+00,Americano Single,165
396,4,2023-07-03 14:09:43.927+00,Surya Arctic,50
395,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
397,1,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
397,1,2023-07-04 09:58:10.607+00,Samgyeopsal Pork 1 person,1100
397,1,2023-07-03 12:41:57.011+00,Peach ice tea,320
397,1,2023-07-03 12:54:18.478+00,Sweet lassi,220
397,1,2023-07-03 14:18:52.131+00,Water,100
398,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
398,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
398,1,2023-07-03 14:18:52.131+00,Water,100
398,1,2023-07-03 12:58:08.917+00,Caramel MS,320
398,1,2023-07-03 12:30:13.824+00,Vanilla  Frappe,500
399,1,2023-07-03 11:36:13.734+00,Rakbokki Pork,850
399,1,2023-07-03 11:33:02.113+00,Ramen Chicken,600
399,1,2023-07-03 12:58:55.379+00,Oreo MS,360
399,1,2023-07-03 12:57:53.717+00,Vanilla MS,320
399,1,2023-07-03 14:18:52.131+00,Water,100
400,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
400,1,2023-07-03 09:51:51.547+00,Special Fries,390
623,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
624,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
624,1,2023-07-03 09:56:48.629+00,Kimchi Bokkeum Veg,550
624,1,2023-07-03 09:41:28.081+00,kimbap Egg,450
624,1,2023-07-03 09:48:18.605+00, Kimchi momo Paneer,350
624,2,2023-07-03 13:49:28.721+00,Coke,170
624,1,2023-07-05 14:16:37.038+00,Fresh Lemon soda,200
624,1,2023-07-03 09:45:42.01+00,Tteokbokki Chicken ,550
624,3,2023-07-03 14:09:43.927+00,Surya Arctic,50
622,1,2023-07-03 14:18:52.131+00,Water,100
624,1,2023-07-03 14:18:52.131+00,Water,100
625,1,2023-07-03 14:18:52.131+00,Water,100
625,1,2023-07-03 11:59:40.226+00,Kimchi Bokkeumbap Egg,650
626,1,2023-07-03 11:42:35.992+00,Jajang Ramen Chicken,650
626,1,2023-07-03 12:41:57.011+00,Peach ice tea,320
626,1,2023-07-03 12:41:43.581+00,Lemon ice tea,320
627,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
627,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
627,1,2023-07-03 13:49:28.721+00,Coke,170
408,1,2023-07-03 09:41:28.081+00,kimbap Egg,450
408,1,2023-07-03 11:54:46.526+00,Bibimbap Veg,550
408,1,2023-07-03 11:44:18.273+00,Kimchi Jigae Veg,550
408,1,2023-07-03 10:07:43.647+00,Gyeran Mari ,500
627,1,2023-07-03 14:18:52.131+00,Water,100
628,1,2023-07-03 08:52:02.001+00,Japchae Veg,900
408,1,2023-07-05 06:51:51.704+00,Cheese,100
408,1,2023-07-03 12:28:28.014+00,Iced cappucino/latte ,385
408,1,2023-07-03 12:48:55.196+00,Virgin mojito,320
408,1,2023-07-03 14:18:52.131+00,Water,100
400,1,2023-07-04 09:58:10.607+00,Samgyeopsal Pork 1 person,1100
400,1,2023-07-03 14:18:52.131+00,Water,100
409,1,2023-07-15 12:26:38.869+00,Mayonaise,0
410,1,2023-07-03 09:43:22.937+00,Kimbap Pork,500
410,1,2023-07-03 11:40:37.038+00,Bibim Guksu Egg,600
411,1,2023-07-03 11:33:02.113+00,Ramen Chicken,600
411,1,2023-07-03 10:17:13.831+00,Ramen Veg,500
411,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
411,1,2023-07-03 09:48:42.06+00, Kimchi momo Chicken,350
411,1,2023-07-03 09:45:42.01+00,Tteokbokki Chicken ,550
411,1,2023-07-03 09:51:51.547+00,Special Fries,390
411,1,2023-07-03 08:52:39.012+00,Soju,500
411,3,2023-07-03 14:18:52.131+00,Water,100
412,1,2023-07-03 08:51:14.899+00,kimbap veg,350
413,1,2023-07-03 11:59:54.636+00,Kimchi Bokkeumbap chicken,650
413,1,2023-07-03 11:56:06.436+00,Bibimbap  Pork,650
413,2,2023-07-03 14:09:43.927+00,Surya Arctic,50
414,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
414,1,2023-07-03 09:55:54.342+00,Tofu Kimchi Pork,650
414,1,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
414,1,2023-07-03 14:18:52.131+00,Water,100
415,1,2023-07-03 09:45:42.01+00,Tteokbokki Chicken ,550
415,1,2023-07-03 13:49:38.97+00,Fanta,170
415,1,2023-07-05 06:51:51.704+00,Cheese,100
415,1,2023-07-03 14:09:27.48+00,Surya light,40
415,1,2023-07-03 14:09:43.927+00,Surya Arctic,50
416,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
417,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
417,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
417,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
418,2,2023-07-03 13:49:28.721+00,Coke,170
418,1,2023-07-03 13:09:19.901+00,Tuborg,700
418,1,2023-07-09 15:29:13.909+00,Lemonade,250
418,1,2023-07-03 12:57:39.307+00,Strawberry MS,320
418,1,2023-07-03 12:41:57.011+00,Peach ice tea,320
418,2,2023-07-03 11:33:02.113+00,Ramen Chicken,600
418,1,2023-07-03 11:52:48.111+00,Budae Jigae Chicken 2/3 Person,2200
418,1,2023-07-03 08:51:14.899+00,kimbap veg,350
418,1,2023-07-03 14:18:52.131+00,Water,100
419,1,2023-07-03 09:54:23.423+00,Korean mushroom half,650
419,1,2023-07-03 11:34:29.451+00,Rakbokki Veg,700
419,1,2023-07-03 13:09:19.901+00,Tuborg,700
420,1,2023-07-03 11:59:54.636+00,Kimchi Bokkeumbap chicken,650
420,1,2023-07-03 09:45:42.01+00,Tteokbokki Chicken ,550
420,2,2023-07-03 13:49:28.721+00,Coke,170
419,1,2023-07-03 13:09:19.901+00,Tuborg,700
419,1,2023-07-03 14:18:52.131+00,Water,100
419,1,2023-07-03 13:09:19.901+00,Tuborg,700
421,1,2023-07-03 09:46:05.952+00,Tteokbokki Tuna ,550
421,1,2023-07-03 11:56:06.436+00,Bibimbap  Pork,650
421,1,2023-07-03 14:18:52.131+00,Water,100
422,1,2023-07-03 08:51:14.899+00,kimbap veg,350
423,1,2023-07-03 11:57:19.956+00,Jeyuk Deopbap Pork,650
423,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
423,1,2023-07-03 12:29:46.212+00,Regular Frappe,430
423,1,2023-07-03 14:18:52.131+00,Water,100
424,1,2023-07-03 12:22:01.355+00,Latte  Single,285
425,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
425,1,2023-07-03 11:56:24.799+00,Bibimbap  Beef,800
425,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
425,1,2023-07-03 09:52:14.721+00,Kimchi Jeon Veg,500
425,1,2023-07-03 13:49:28.721+00,Coke,170
425,1,2023-07-03 14:18:52.131+00,Water,100
425,1,2023-07-03 13:49:59.261+00,Sprite,170
426,1,2023-07-03 08:51:14.899+00,kimbap veg,350
426,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
426,1,2023-07-03 11:35:01.694+00,Rakbokki Chicken,850
426,1,2023-07-03 11:34:29.451+00,Rakbokki Veg,700
426,1,2023-07-03 11:44:18.273+00,Kimchi Jigae Veg,550
426,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
426,2,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
426,1,2023-07-03 14:18:52.131+00,Water,100
426,1,2023-07-03 14:18:52.131+00,Water,100
427,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
427,1,2023-07-03 13:06:58.347+00,Gorkha ,650
427,1,2023-07-03 11:49:53.01+00,Miyeok Guk Beef,800
447,1,2023-07-03 09:42:09.243+00,Kimbap Cheese,450
427,1,2023-07-03 13:09:19.901+00,Tuborg,700
427,1,2023-07-03 13:06:58.347+00,Gorkha ,650
428,1,2023-07-03 12:41:57.011+00,Peach ice tea,320
428,1,2023-07-03 12:30:13.824+00,Vanilla  Frappe,500
428,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
428,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
428,1,2023-07-03 09:52:14.721+00,Kimchi Jeon Veg,500
428,1,2023-07-03 14:18:52.131+00,Water,100
427,1,2023-07-03 11:47:26.32+00,Deonjang Jigae Pork,650
429,1,2023-07-03 12:05:14.884+00,Jeyuk Bokkeum Chicken,1650
429,1,2023-07-03 09:44:33.092+00,Tteokbokki Veg ,500
429,1,2023-07-03 12:57:22.026+00,Banana MS,240
427,1,2023-07-03 14:18:52.131+00,Water,100
429,1,2023-07-03 14:18:52.131+00,Water,100
430,1,2023-07-03 11:44:49.099+00,Kimchi Jigae Pork,650
430,1,2023-07-03 10:12:58.239+00,Korean prawn Half,1350
430,2,2023-07-03 13:49:59.261+00,Sprite,170
430,2,2023-07-03 14:09:43.927+00,Surya Arctic,50
430,1,2023-07-03 14:12:08.854+00,Rice per bowl,150
431,1,2023-07-03 12:49:13.016+00,Kiwi Lime Refresher,370
431,1,2023-07-03 12:49:32.019+00,Strawberry Lemonade,320
431,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
432,1,2023-07-03 14:18:52.131+00,Water,100
432,1,2023-07-03 09:51:51.547+00,Special Fries,390
432,1,2023-07-03 12:48:55.196+00,Virgin mojito,320
432,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
432,1,2023-07-03 11:34:29.451+00,Rakbokki Veg,700
433,1,2023-07-03 09:44:33.092+00,Tteokbokki Veg ,500
433,1,2023-07-03 11:44:18.273+00,Kimchi Jigae Veg,550
434,1,2023-07-03 11:32:46.609+00,Ramen Egg,600
434,1,2023-07-03 09:51:51.547+00,Special Fries,390
433,2,2023-07-03 14:09:27.48+00,Surya light,40
433,2,2023-07-03 12:34:02.596+00,Black tea,110
435,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
435,1,2023-07-03 09:51:51.547+00,Special Fries,390
435,1,2023-07-03 13:06:58.347+00,Gorkha ,650
436,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
436,1,2023-07-03 08:51:14.899+00,kimbap veg,350
436,1,2023-07-03 14:18:52.131+00,Water,100
437,1,2023-07-05 14:15:09.69+00,Mint lemonade,330
437,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
437,1,2023-07-03 12:22:48.147+00,Mocha Single,360
438,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
438,1,2023-07-03 11:51:21.831+00,Budae Jigae Pork 2/3 Person,2200
438,2,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
438,1,2023-07-03 11:54:46.526+00,Bibimbap Veg,550
438,1,2023-07-03 09:54:23.423+00,Korean mushroom half,650
438,2,2023-07-03 14:18:52.131+00,Water,100
437,1,2023-07-03 11:59:54.636+00,Kimchi Bokkeumbap chicken,650
439,1,2023-07-04 10:46:17.522+00,Blueberry hookah,700
439,1,2023-07-03 11:33:18.077+00,Ramen pork,600
439,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
439,2,2023-07-03 08:52:39.012+00,Soju,500
440,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
440,1,2023-07-03 11:56:06.436+00,Bibimbap  Pork,650
440,1,2023-07-03 13:49:28.721+00,Coke,170
438,2,2023-07-03 08:52:39.012+00,Soju,500
439,2,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
439,1,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
439,1,2023-07-03 11:33:18.077+00,Ramen pork,600
439,1,2023-07-03 11:57:19.956+00,Jeyuk Deopbap Pork,650
439,1,2023-07-03 09:51:51.547+00,Special Fries,390
440,1,2023-07-03 14:18:52.131+00,Water,100
441,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
441,1,2023-07-03 08:52:39.012+00,Soju,500
441,4,2023-07-03 14:09:27.48+00,Surya light,40
441,1,2023-07-03 13:09:35.598+00,Carlsberg,700
439,2,2023-07-03 14:18:52.131+00,Water,100
441,1,2023-07-03 09:45:00.716+00,Tteokbokki Egg ,550
439,1,2023-07-04 10:44:58.499+00,Mint hookah,700
441,1,2023-07-03 13:49:28.721+00,Coke,170
442,1,2023-07-03 13:16:07.862+00,White wine Bottle,3500
442,1,2023-07-03 11:52:48.111+00,Budae Jigae Chicken 2/3 Person,2200
1222,1,2023-07-03 11:55:47.129+00,Bibimbap Chicken,650
1222,1,2023-07-03 11:44:32.739+00,Kimchi Jigae Chicken,650
446,1,2023-07-03 11:37:58.969+00,Bibim Guksu Veg,550
446,1,2023-07-03 08:51:14.899+00,kimbap veg,350
446,1,2023-07-03 10:17:13.831+00,Ramen Veg,500
446,1,2023-07-03 14:18:52.131+00,Water,100
442,1,2023-07-03 14:18:52.131+00,Water,100
448,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
448,1,2023-07-03 12:08:15.817+00,Tonkatsu Pork,1650
448,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
448,1,2023-07-03 13:15:23.713+00,Red wine Bottle,3500
448,1,2023-07-03 14:18:52.131+00,Water,100
448,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
448,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
449,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
449,1,2023-07-03 11:33:02.113+00,Ramen Chicken,600
450,6,2023-07-03 14:09:43.927+00,Surya Arctic,50
450,1,2023-07-03 11:56:06.436+00,Bibimbap  Pork,650
450,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
450,1,2023-07-03 12:41:57.011+00,Peach ice tea,320
450,2,2023-07-03 12:29:46.212+00,Regular Frappe,430
450,1,2023-07-03 12:30:48.464+00,Oreo Frappe,530
450,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
450,1,2023-07-03 14:18:52.131+00,Water,100
448,1,2023-07-03 14:18:52.131+00,Water,100
448,1,2023-07-03 13:15:23.713+00,Red wine Bottle,3500
448,1,2023-07-04 06:00:40.499+00,Watermelon Juice,370
451,1,2023-07-03 14:18:52.131+00,Water,100
451,1,2023-07-03 11:42:35.992+00,Jajang Ramen Chicken,650
451,2,2023-07-03 12:21:09.969+00,Cappucino single,270
452,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
452,1,2023-07-05 14:16:53.425+00,Soda,170
452,1,2023-07-03 14:07:41.81+00,Corkage Per bottle,1000
448,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
451,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
451,1,2023-07-03 08:51:14.899+00,kimbap veg,350
451,1,2023-07-03 09:51:51.547+00,Special Fries,390
451,1,2023-07-03 10:07:43.647+00,Gyeran Mari ,500
451,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
451,1,2023-07-03 09:51:51.547+00,Special Fries,390
451,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
451,1,2023-07-03 11:59:19.213+00,Kimchi Bokkeumbap veg,550
451,1,2023-07-03 09:44:33.092+00,Tteokbokki Veg ,500
453,1,2023-07-03 14:18:52.131+00,Water,100
453,2,2023-07-03 13:09:35.598+00,Carlsberg,700
453,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
453,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
453,2,2023-07-03 11:44:49.099+00,Kimchi Jigae Pork,650
451,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
448,1,2023-07-03 14:09:43.927+00,Surya Arctic,50
451,1,2023-07-03 09:44:33.092+00,Tteokbokki Veg ,500
451,1,2023-07-03 13:02:19.808+00,Mango smoothie,370
451,1,2023-07-03 12:28:44.816+00,Iced Mocha,430
451,1,2023-07-03 12:32:04.415+00,Hot Lemon Honey,190
451,2,2023-07-03 12:49:13.016+00,Kiwi Lime Refresher,370
453,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
453,2,2023-07-03 13:49:28.721+00,Coke,170
451,2,2023-07-03 14:18:52.131+00,Water,100
451,1,2023-07-03 12:05:30.134+00,Jeyuk Bokkeum Pork,1650
451,1,2023-07-03 12:49:13.016+00,Kiwi Lime Refresher,370
451,1,2023-07-03 13:00:18.501+00,Strawberry smoothie,320
454,1,2023-07-04 10:37:20.629+00,Mutton Barbeque (Half),2000
451,1,2023-07-03 14:18:52.131+00,Water,100
455,1,2023-07-03 12:05:30.134+00,Jeyuk Bokkeum Pork,1650
455,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
455,1,2023-07-03 10:07:43.647+00,Gyeran Mari ,500
455,1,2023-07-03 12:28:00.749+00,Iced Americano,320
455,2,2023-07-03 14:09:43.927+00,Surya Arctic,50
455,1,2023-07-03 14:09:43.927+00,Surya Arctic,50
456,1,2023-07-03 12:59:35.299+00,Hazelnut smoothie,300
456,2,2023-07-03 14:09:12.886+00,Surya Red,40
456,1,2023-07-03 11:34:46.141+00,Rakbokki Egg,850
456,1,2023-07-03 09:44:10.002+00,Kimbap Mix,550
456,1,2023-07-03 10:06:49.377+00,Tang Su Yuk Pork,900
457,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
457,1,2023-07-03 11:37:58.969+00,Bibim Guksu Veg,550
456,1,2023-07-03 14:18:52.131+00,Water,100
457,1,2023-07-03 11:46:28.423+00,Deonjang Jigae Chicken,650
458,1,2023-07-15 13:45:58.906+00,Kimchi Side dish,0
459,1,2023-07-03 09:45:00.716+00,Tteokbokki Egg ,550
460,2,2023-07-03 12:20:00.544+00,Americano Double,275
460,1,2023-07-03 14:09:27.48+00,Surya light,40
460,1,2023-07-04 10:44:58.499+00,Mint hookah,700
460,1,2023-07-03 14:18:52.131+00,Water,100
460,1,2023-07-03 13:46:18.335+00,Coal Per piece,100
460,1,2023-07-03 14:09:27.48+00,Surya light,40
461,1,2023-07-04 10:36:57.339+00,Mutton Barbeque (Full),3500
461,1,2023-07-03 12:05:46.678+00,Jeyuk Bokkeum Beef,2200
461,1,2023-07-03 09:53:28.324+00,Korean Chicken Half,900
461,1,2023-07-03 12:58:55.379+00,Oreo MS,360
461,1,2023-07-03 12:45:42.396+00,Vanilla Ice-cream,200
461,1,2023-07-03 12:58:55.379+00,Oreo MS,360
461,1,2023-07-03 11:49:17.205+00,Miyeok Guk Chicken,650
461,1,2023-07-03 13:06:58.347+00,Gorkha ,650
461,1,2023-07-03 14:12:08.854+00,Rice per bowl,150
461,1,2023-07-03 13:49:38.97+00,Fanta,170
461,1,2023-07-04 10:37:20.629+00,Mutton Barbeque (Half),2000
462,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
462,1,2023-07-03 13:49:59.261+00,Sprite,170
462,1,2023-07-05 14:16:37.038+00,Fresh Lemon soda,200
461,1,2023-07-03 12:49:13.016+00,Kiwi Lime Refresher,370
461,1,2023-07-03 13:06:58.347+00,Gorkha ,650
461,1,2023-07-03 14:18:52.131+00,Water,100
461,1,2023-07-07 14:28:35.124+00,Jeyuk Bokkeum Beef 1 person,1200
463,1,2023-07-03 13:46:03.016+00,hookah,700
621,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
621,1,2023-07-03 09:43:39.371+00,Kimbap Beef,500
465,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
465,1,2023-07-03 11:59:40.226+00,Kimchi Bokkeumbap Egg,650
465,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
465,1,2023-07-03 08:51:14.899+00,kimbap veg,350
462,1,2023-07-03 14:12:08.854+00,Rice per bowl,150
461,1,2023-07-04 10:44:58.499+00,Mint hookah,700
461,1,2023-07-03 13:06:58.347+00,Gorkha ,650
461,1,2023-07-03 10:16:02.002+00,Japchae chicken,1000
461,1,2023-07-03 09:48:42.06+00, Kimchi momo Chicken,350
461,1,2023-07-03 11:49:17.205+00,Miyeok Guk Chicken,650
465,1,2023-07-03 09:55:09.738+00,Tofu Kimchi Veg,550
463,1,2023-07-03 11:49:17.205+00,Miyeok Guk Chicken,650
465,1,2023-07-03 14:18:52.131+00,Water,100
466,2,2023-07-03 12:32:54.974+00,Swiss Hot chocolate,280
466,1,2023-07-04 10:44:58.499+00,Mint hookah,700
467,1,2023-07-03 11:57:19.956+00,Jeyuk Deopbap Pork,650
467,2,2023-07-03 13:49:28.721+00,Coke,170
467,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
466,1,2023-07-03 12:32:54.974+00,Swiss Hot chocolate,280
467,1,2023-07-03 13:49:28.721+00,Coke,170
466,2,2023-07-03 14:09:43.927+00,Surya Arctic,50
466,1,2023-07-03 11:44:32.739+00,Kimchi Jigae Chicken,650
466,1,2023-07-03 10:16:21.328+00,Japchae Pork,1000
466,1,2023-07-03 11:43:09.015+00,Jajang Ramen Beef,800
466,1,2023-07-03 13:46:18.335+00,Coal Per piece,100
468,1,2023-07-03 12:35:55.127+00,Cardamom Tea,220
468,1,2023-07-03 12:22:48.147+00,Mocha Single,360
468,1,2023-07-04 10:45:52.558+00,Mango hookah,700
466,1,2023-07-03 14:18:52.131+00,Water,100
469,1,2023-07-03 14:09:43.927+00,Surya Arctic,50
469,1,2023-07-03 12:19:39.718+00,Americano Single,165
470,1,2023-07-03 09:43:01.334+00,Kimbap Tuna,450
470,1,2023-07-03 09:44:33.092+00,Tteokbokki Veg ,500
471,1,2023-07-03 11:33:18.077+00,Ramen pork,600
471,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
471,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
472,1,2023-07-03 09:44:33.092+00,Tteokbokki Veg ,500
472,1,2023-07-03 09:54:23.423+00,Korean mushroom half,650
471,1,2023-07-03 09:45:22.171+00,Tteokbokki Cheese,550
471,1,2023-07-04 06:00:40.499+00,Watermelon Juice,370
621,1,2023-07-03 12:58:55.379+00,Oreo MS,360
474,1,2023-07-03 11:57:02.161+00,Jeyuk Deopbap chicken,650
474,1,2023-07-03 11:42:35.992+00,Jajang Ramen Chicken,650
474,1,2023-07-03 13:53:55.069+00,Hot rum punch,650
474,1,2023-07-03 14:18:52.131+00,Water,100
474,1,2023-07-04 06:00:22.878+00,Mango Juice,370
475,1,2023-07-03 09:42:36.87+00,Kimbap Chicken ,450
475,1,2023-07-03 10:13:55.939+00,Prawn Bokkeum 1 person,1650
476,1,2023-07-03 12:03:26.494+00,Samgyeopsal Pork (450 gm),2000
476,1,2023-07-03 09:44:10.002+00,Kimbap Mix,550
